## Data extracted from vis_cal.fits HDU #1:
#SIMPLE  =                    T / Fits standard
#BITPIX  =                  -32 / Bits per pixel
#NAXIS   =                    1 / Number of axes
#NAXIS1  =                38907 / Axis length
#EXTEND  =                    F / File may contain extensions
#ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator
#IRAF-TLM= '2010-04-06T17:55:10' / Time of last modification
#DATE    = '2010-04-06T17:55:11' / Creation UTC (CCCC-MM-DD) date of FITS header
#CDELT1  =             0.125000 /
#CRVAL1  =             5336.875 /
#COMMENT FITS (Flexible Image Transport System) format is defined in 'Astronomy
#COMMENT and Astrophysics', volume 376, page 359; bibcode 2001A&A...376..359H
#AIRMASS =                 1.05
#APNUM1  = '1 1     '
#DC-FLAG =                    0
#WCSDIM  =                    1
#CTYPE1  = 'LINEAR  '
#CRPIX1  =                   1.
#CD1_1   =                0.125
#LTM1_1  =                   1.
#WAT0_001= 'system=equispec'
#WAT1_001= 'wtype=linear label=Wavelength units=angstroms'
#EXPTIME =                1200.
#EX-FLAG =                    0
#CA-FLAG =                    0
#BUNIT   = 'erg/cm2/s/A'
#END
#


# Wavelength  Flux
 7.56875000e+03  3.47354108e-18
 7.56887500e+03  2.94536434e-18
 7.56900000e+03  1.78728874e-18
 7.56912500e+03  2.19657419e-18
 7.56925000e+03  2.07732245e-18
 7.56937500e+03  2.09313980e-18
 7.56950000e+03  2.55739533e-18
 7.56962500e+03  2.81649725e-18
 7.56975000e+03  2.70933208e-18
 7.56987500e+03  1.61334330e-18
 7.57000000e+03  2.18324128e-18
 7.57012500e+03  3.82390956e-18
 7.57025000e+03  3.52031566e-18
 7.57037500e+03  2.91009563e-18
 7.57050000e+03  3.15316224e-18
 7.57062500e+03  3.21902009e-18
 7.57075000e+03  2.62141560e-18
 7.57087500e+03  2.70415889e-18
 7.57100000e+03  3.33021922e-18
 7.57112500e+03  2.31371992e-18
 7.57125000e+03  2.07278475e-18
 7.57137500e+03  1.38383243e-18
 7.57150000e+03  2.54103701e-18
 7.57162500e+03  2.71665511e-18
 7.57175000e+03  3.59413037e-18
 7.57187500e+03  4.13281396e-18
 7.57200000e+03  2.08095853e-18
 7.57212500e+03  1.69874112e-18
 7.57225000e+03  2.31129235e-18
 7.57237500e+03  1.74669092e-18
 7.57250000e+03  2.14716049e-18
 7.57262500e+03  2.36022277e-18
 7.57275000e+03  1.38316375e-18
 7.57287500e+03  1.97166626e-18
 7.57300000e+03  3.12473701e-18
 7.57312500e+03  3.11442351e-18
 7.57325000e+03  2.16783669e-18
 7.57337500e+03  1.96066434e-18
 7.57350000e+03  2.99595450e-18
 7.57362500e+03  2.94465855e-18
 7.57375000e+03  2.28856308e-18
 7.57387500e+03  2.09646714e-18
 7.57400000e+03  2.44098372e-18
 7.57412500e+03  2.47712076e-18
 7.57425000e+03  2.51420368e-18
 7.57437500e+03  2.84866900e-18
 7.57450000e+03  2.25174424e-18
 7.57462500e+03  7.52342119e-19
 7.57475000e+03  1.00251623e-18
 7.57487500e+03  1.79930353e-18
 7.57500000e+03  2.98670600e-18
 7.57512500e+03  2.89716556e-18
 7.57525000e+03  2.74062659e-18
 7.57537500e+03  2.52664738e-18
 7.57550000e+03  3.59321096e-18
 7.57562500e+03  3.71541366e-18
 7.57575000e+03  2.56216051e-18
 7.57587500e+03  2.77207848e-18
 7.57600000e+03  1.96761949e-18
 7.57612500e+03  2.35664666e-18
 7.57625000e+03  3.04549517e-18
 7.57637500e+03  2.00524566e-18
 7.57650000e+03  3.20007145e-18
 7.57662500e+03  4.18424102e-18
 7.57675000e+03  2.89054315e-18
 7.57687500e+03  3.32487749e-18
 7.57700000e+03  1.90790304e-18
 7.57712500e+03  2.10397318e-18
 7.57725000e+03  2.18239466e-18
 7.57737500e+03  2.72595510e-18
 7.57750000e+03  2.44847322e-18
 7.57762500e+03  2.60364734e-18
 7.57775000e+03  2.79216491e-18
 7.57787500e+03  2.60401420e-18
 7.57800000e+03  3.43826865e-18
 7.57812500e+03  2.55067470e-18
 7.57825000e+03  2.59617087e-18
 7.57837500e+03  3.20674494e-18
 7.57850000e+03  3.12174903e-18
 7.57862500e+03  3.32193956e-18
 7.57875000e+03  3.32032118e-18
 7.57887500e+03  3.12599412e-18
 7.57900000e+03  3.21562844e-18
 7.57912500e+03  2.70699757e-18
 7.57925000e+03  2.91736076e-18
 7.57937500e+03  2.22512247e-18
 7.57950000e+03  2.75867733e-18
 7.57962500e+03  2.19939074e-18
 7.57975000e+03  3.29532916e-18
 7.57987500e+03  3.63795191e-18
 7.58000000e+03  3.51685185e-18
 7.58012500e+03  2.88540864e-18
 7.58025000e+03  2.99088223e-18
 7.58037500e+03  3.14490078e-18
 7.58050000e+03  3.14598149e-18
 7.58062500e+03  2.88893139e-18
 7.58075000e+03  3.05763467e-18
 7.58087500e+03  2.44183572e-18
 7.58100000e+03  2.48794670e-18
 7.58112500e+03  2.62930276e-18
 7.58125000e+03  3.49411885e-18
 7.58137500e+03  3.79747370e-18
 7.58150000e+03  2.74370019e-18
 7.58162500e+03  2.85877445e-18
 7.58175000e+03  1.76796249e-18
 7.58187500e+03  2.50930450e-18
 7.58200000e+03  2.71522036e-18
 7.58212500e+03  2.37420585e-18
 7.58225000e+03  2.61572542e-18
 7.58237500e+03  1.79986023e-18
 7.58250000e+03  2.78764085e-18
 7.58262500e+03  2.66726746e-18
 7.58275000e+03  2.30057312e-18
 7.58287500e+03  2.32487631e-18
 7.58300000e+03  1.03850747e-18
 7.58312500e+03  2.84333058e-18
 7.58325000e+03  3.73063378e-18
 7.58337500e+03  3.19086431e-18
 7.58350000e+03  2.60161145e-18
 7.58362500e+03  2.23215247e-18
 7.58375000e+03  2.21186855e-18
 7.58387500e+03  2.57285306e-18
 7.58400000e+03  1.20487149e-18
 7.58412500e+03  2.71203137e-18
 7.58425000e+03  2.31629721e-18
 7.58437500e+03  3.73767640e-18
 7.58450000e+03  2.99972851e-18
 7.58462500e+03  2.69194577e-18
 7.58475000e+03  2.67758592e-18
 7.58487500e+03  2.54504408e-18
 7.58500000e+03  1.90706697e-18
 7.58512500e+03  3.10063297e-18
 7.58525000e+03  2.07885336e-18
 7.58537500e+03  2.70115085e-18
 7.58550000e+03  2.74578861e-18
 7.58562500e+03  2.97798049e-18
 7.58575000e+03  2.11839052e-18
 7.58587500e+03  1.77977008e-18
 7.58600000e+03  2.02085993e-18
 7.58612500e+03  2.26065215e-18
 7.58625000e+03  2.21681902e-18
 7.58637500e+03  2.91510132e-18
 7.58650000e+03  1.83110739e-18
 7.58662500e+03  2.37462461e-18
 7.58675000e+03  3.43098781e-18
 7.58687500e+03  1.75875266e-18
 7.58700000e+03  2.02860565e-18
 7.58712500e+03  2.35574628e-18
 7.58725000e+03  2.74899208e-18
 7.58737500e+03  3.17802688e-18
 7.58750000e+03  3.01948779e-18
 7.58762500e+03  3.03690739e-18
 7.58775000e+03  1.97688039e-18
 7.58787500e+03  2.41623551e-18
 7.58800000e+03  2.75234505e-18
 7.58812500e+03  2.22259956e-18
 7.58825000e+03  2.09507561e-18
 7.58837500e+03  3.15013414e-18
 7.58850000e+03  3.28008298e-18
 7.58862500e+03  2.70206467e-18
 7.58875000e+03  2.33507483e-18
 7.58887500e+03  1.79304509e-18
 7.58900000e+03  2.29001210e-18
 7.58912500e+03  2.18209687e-18
 7.58925000e+03  2.12007859e-18
 7.58937500e+03  2.65612927e-18
 7.58950000e+03  2.96247499e-18
 7.58962500e+03  2.93314047e-18
 7.58975000e+03  2.41634429e-18
 7.58987500e+03  2.37589888e-18
 7.59000000e+03  2.35597003e-18
 7.59012500e+03  2.13864342e-18
 7.59025000e+03  3.18483127e-18
 7.59037500e+03  2.98029907e-18
 7.59050000e+03  3.12628053e-18
 7.59062500e+03  3.32754246e-18
 7.59075000e+03  3.27755263e-18
 7.59087500e+03  3.18339776e-18
 7.59100000e+03  2.70941893e-18
 7.59112500e+03  2.70470979e-18
 7.59125000e+03  2.43726679e-18
 7.59137500e+03  2.96021513e-18
 7.59150000e+03  2.39444737e-18
 7.59162500e+03  2.62870575e-18
 7.59175000e+03  2.49135489e-18
 7.59187500e+03  1.99764242e-18
 7.59200000e+03  1.68925139e-18
 7.59212500e+03  1.95603151e-18
 7.59225000e+03  2.45143929e-18
 7.59237500e+03  2.80390198e-18
 7.59250000e+03  2.69475074e-18
 7.59262500e+03  3.09342636e-18
 7.59275000e+03  3.42596951e-18
 7.59287500e+03  2.60813273e-18
 7.59300000e+03  3.00618300e-18
 7.59312500e+03  3.14446609e-18
 7.59325000e+03  2.50213760e-18
 7.59337500e+03  1.90526020e-18
 7.59350000e+03  2.03289562e-18
 7.59362500e+03  1.98415338e-18
 7.59375000e+03  2.61220680e-18
 7.59387500e+03  1.82639370e-18
 7.59400000e+03  2.06583250e-18
 7.59412500e+03  1.52016130e-18
 7.59425000e+03  1.12028265e-18
 7.59437500e+03  1.62496292e-18
 7.59450000e+03  2.04831282e-18
 7.59462500e+03  2.46454534e-18
 7.59475000e+03  2.30323313e-18
 7.59487500e+03  2.43096822e-18
 7.59500000e+03  1.53941207e-18
 7.59512500e+03  1.39020492e-18
 7.59525000e+03  1.00534063e-18
 7.59537500e+03  1.04487604e-18
 7.59550000e+03  8.08699278e-19
 7.59562500e+03  1.51257471e-18
 7.59575000e+03  2.03621633e-18
 7.59587500e+03  1.50811166e-18
 7.59600000e+03  8.20361542e-19
 7.59612500e+03  1.53856628e-18
 7.59625000e+03  1.69211644e-18
 7.59637500e+03  1.17895323e-18
 7.59650000e+03  1.16517426e-18
 7.59662500e+03  1.58993151e-18
 7.59675000e+03  1.09109610e-18
 7.59687500e+03  4.92916152e-19
 7.59700000e+03  1.13544126e-18
 7.59712500e+03  1.82191472e-18
 7.59725000e+03  2.19094771e-18
 7.59737500e+03  2.31025424e-18
 7.59750000e+03  8.15611561e-19
 7.59762500e+03  2.42049798e-19
 7.59775000e+03  6.53209640e-19
 7.59787500e+03  1.20475444e-18
 7.59800000e+03  1.05852359e-18
 7.59812500e+03  4.21834815e-19
 7.59825000e+03  2.11125712e-18
 7.59837500e+03  3.34706144e-18
 7.59850000e+03  1.79891827e-18
 7.59862500e+03  8.93226021e-19
 7.59875000e+03  4.54848834e-19
 7.59887500e+03  1.27797006e-18
 7.59900000e+03  -1.06359781e-19
 7.59912500e+03  6.19141328e-19
 7.59925000e+03  5.12368234e-19
 7.59937500e+03  6.40898815e-19
 7.59950000e+03  4.21239943e-19
 7.59962500e+03  1.57962949e-18
 7.59975000e+03  2.25812780e-18
 7.59987500e+03  2.62860194e-18
 7.60000000e+03  1.24737192e-18
 7.60012500e+03  1.14209261e-18
 7.60025000e+03  8.84927539e-19
 7.60037500e+03  1.39119940e-18
 7.60050000e+03  -1.46463365e-19
 7.60062500e+03  -4.36987007e-19
 7.60075000e+03  7.77963366e-19
 7.60087500e+03  1.29158390e-18
 7.60100000e+03  7.61831431e-19
 7.60112500e+03  -5.26379692e-19
 7.60125000e+03  2.95211843e-19
 7.60137500e+03  1.58007348e-18
 7.60150000e+03  1.33467939e-18
 7.60162500e+03  1.47284182e-18
 7.60175000e+03  2.46964026e-19
 7.60187500e+03  1.44242835e-18
 7.60200000e+03  8.58520521e-19
 7.60212500e+03  1.20400719e-18
 7.60225000e+03  1.18893037e-18
 7.60237500e+03  1.64490254e-19
 7.60250000e+03  -5.69711806e-19
 7.60262500e+03  1.36483366e-19
 7.60275000e+03  6.96384436e-19
 7.60287500e+03  4.28635248e-19
 7.60300000e+03  5.34447494e-19
 7.60312500e+03  8.59378980e-19
 7.60325000e+03  6.96747775e-19
 7.60337500e+03  7.73209921e-19
 7.60350000e+03  9.78816467e-19
 7.60362500e+03  8.62773057e-19
 7.60375000e+03  2.35778037e-19
 7.60387500e+03  8.98689032e-19
 7.60400000e+03  2.75136609e-19
 7.60412500e+03  2.87895585e-19
 7.60425000e+03  8.58904954e-19
 7.60437500e+03  1.11803996e-18
 7.60450000e+03  4.14357077e-19
 7.60462500e+03  5.49443555e-19
 7.60475000e+03  9.09826812e-19
 7.60487500e+03  3.42518974e-19
 7.60500000e+03  6.58407282e-19
 7.60512500e+03  1.08005045e-18
 7.60525000e+03  1.32568297e-18
 7.60537500e+03  1.73037127e-18
 7.60550000e+03  1.56371391e-18
 7.60562500e+03  1.54543477e-18
 7.60575000e+03  1.77308191e-18
 7.60587500e+03  1.17453857e-18
 7.60600000e+03  7.57931275e-19
 7.60612500e+03  3.36682362e-19
 7.60625000e+03  7.87051393e-19
 7.60637500e+03  1.14313114e-18
 7.60650000e+03  1.31070056e-18
 7.60662500e+03  1.23664484e-18
 7.60675000e+03  9.60783827e-19
 7.60687500e+03  -1.41741250e-19
 7.60700000e+03  6.24837436e-20
 7.60712500e+03  -1.28030110e-19
 7.60725000e+03  6.58701034e-19
 7.60737500e+03  1.37440143e-18
 7.60750000e+03  1.60191373e-18
 7.60762500e+03  9.55755809e-19
 7.60775000e+03  1.81657775e-18
 7.60787500e+03  1.26839906e-18
 7.60800000e+03  5.60700914e-19
 7.60812500e+03  -4.74315651e-19
 7.60825000e+03  5.44198571e-20
 7.60837500e+03  3.89671448e-19
 7.60850000e+03  5.75323606e-19
 7.60862500e+03  1.61894818e-18
 7.60875000e+03  2.32433699e-18
 7.60887500e+03  1.17705588e-18
 7.60900000e+03  7.77631667e-19
 7.60912500e+03  1.32915051e-18
 7.60925000e+03  8.78566830e-19
 7.60937500e+03  5.62683873e-19
 7.60950000e+03  1.05207582e-18
 7.60962500e+03  7.40522535e-19
 7.60975000e+03  6.23166492e-19
 7.60987500e+03  8.58984777e-19
 7.61000000e+03  1.23832991e-18
 7.61012500e+03  1.28632407e-18
 7.61025000e+03  6.64014997e-19
 7.61037500e+03  3.71935352e-19
 7.61050000e+03  5.11010210e-19
 7.61062500e+03  5.81509160e-19
 7.61075000e+03  1.23428375e-19
 7.61087500e+03  4.22330019e-20
 7.61100000e+03  8.28902441e-19
 7.61112500e+03  1.81237816e-18
 7.61125000e+03  2.30952363e-18
 7.61137500e+03  2.44299791e-18
 7.61150000e+03  1.28860905e-18
 7.61162500e+03  1.88409410e-18
 7.61175000e+03  2.03762275e-18
 7.61187500e+03  1.11060402e-18
 7.61200000e+03  1.77439278e-18
 7.61212500e+03  1.14812783e-18
 7.61225000e+03  1.12937399e-18
 7.61237500e+03  -2.34349767e-20
 7.61250000e+03  4.27685205e-19
 7.61262500e+03  5.80207953e-19
 7.61275000e+03  7.08230334e-19
 7.61287500e+03  8.92633140e-19
 7.61300000e+03  1.54265348e-18
 7.61312500e+03  2.23914225e-19
 7.61325000e+03  3.21618317e-19
 7.61337500e+03  8.13347826e-19
 7.61350000e+03  1.56847803e-19
 7.61362500e+03  2.83814198e-19
 7.61375000e+03  6.29987320e-19
 7.61387500e+03  7.73877766e-19
 7.61400000e+03  1.69085954e-18
 7.61412500e+03  2.39816307e-18
 7.61425000e+03  1.85010876e-18
 7.61437500e+03  2.23212579e-18
 7.61450000e+03  1.93083290e-18
 7.61462500e+03  1.80752633e-18
 7.61475000e+03  2.01089551e-18
 7.61487500e+03  2.58653401e-18
 7.61500000e+03  1.61751374e-18
 7.61512500e+03  1.18151180e-18
 7.61525000e+03  1.25973951e-18
 7.61537500e+03  1.13262491e-18
 7.61550000e+03  5.69469184e-19
 7.61562500e+03  4.86469468e-19
 7.61575000e+03  1.59848114e-18
 7.61587500e+03  2.19398945e-18
 7.61600000e+03  1.50170556e-18
 7.61612500e+03  1.57538657e-18
 7.61625000e+03  1.25809208e-18
 7.61637500e+03  -2.47144972e-19
 7.61650000e+03  4.82729732e-19
 7.61662500e+03  1.01650943e-18
 7.61675000e+03  2.50117600e-18
 7.61687500e+03  2.18194095e-18
 7.61700000e+03  2.33450469e-18
 7.61712500e+03  2.07963980e-18
 7.61725000e+03  2.60151115e-18
 7.61737500e+03  2.47808857e-18
 7.61750000e+03  3.00260131e-18
 7.61762500e+03  3.06857393e-18
 7.61775000e+03  2.10812604e-18
 7.61787500e+03  2.51058539e-18
 7.61800000e+03  1.84764686e-18
 7.61812500e+03  9.24227924e-19
 7.61825000e+03  1.26609185e-18
 7.61837500e+03  2.29210507e-18
 7.61850000e+03  2.15329693e-18
 7.61862500e+03  1.89815244e-18
 7.61875000e+03  1.82597039e-18
 7.61887500e+03  2.08455470e-18
 7.61900000e+03  2.45491055e-18
 7.61912500e+03  3.02180886e-18
 7.61925000e+03  2.13632483e-18
 7.61937500e+03  2.43770333e-18
 7.61950000e+03  2.28102292e-18
 7.61962500e+03  2.60037481e-18
 7.61975000e+03  2.38370933e-18
 7.61987500e+03  2.73625722e-18
 7.62000000e+03  3.17569733e-18
 7.62012500e+03  2.34368350e-18
 7.62025000e+03  2.37832376e-18
 7.62037500e+03  3.05864362e-18
 7.62050000e+03  3.71952971e-18
 7.62062500e+03  2.52667633e-18
 7.62075000e+03  2.23494503e-18
 7.62087500e+03  1.81826520e-18
 7.62100000e+03  1.91463402e-18
 7.62112500e+03  6.67710323e-19
 7.62125000e+03  2.27627503e-20
 7.62137500e+03  5.67771964e-19
 7.62150000e+03  1.85974459e-18
 7.62162500e+03  1.73136833e-18
 7.62175000e+03  1.33644284e-18
 7.62187500e+03  1.06897130e-18
 7.62200000e+03  1.99718044e-18
 7.62212500e+03  1.94311674e-18
 7.62225000e+03  1.35383059e-18
 7.62237500e+03  1.79953866e-18
 7.62250000e+03  2.06702468e-18
 7.62262500e+03  1.86043673e-18
 7.62275000e+03  2.28926184e-18
 7.62287500e+03  2.39295658e-18
 7.62300000e+03  1.61790862e-18
 7.62312500e+03  1.12407890e-18
 7.62325000e+03  1.71039744e-18
 7.62337500e+03  1.65877496e-18
 7.62350000e+03  8.06639030e-19
 7.62362500e+03  1.02195538e-18
 7.62375000e+03  1.02386214e-18
 7.62387500e+03  3.16218275e-19
 7.62400000e+03  8.75612348e-19
 7.62412500e+03  7.49244896e-19
 7.62425000e+03  8.22918358e-19
 7.62437500e+03  1.08112589e-18
 7.62450000e+03  1.00744789e-19
 7.62462500e+03  8.47499477e-19
 7.62475000e+03  1.58816734e-18
 7.62487500e+03  1.46117319e-18
 7.62500000e+03  1.27739672e-18
 7.62512500e+03  5.56001339e-19
 7.62525000e+03  1.51081683e-19
 7.62537500e+03  5.38054932e-19
 7.62550000e+03  2.59084610e-18
 7.62562500e+03  2.62664152e-18
 7.62575000e+03  1.21932357e-18
 7.62587500e+03  2.09036585e-18
 7.62600000e+03  2.30438188e-18
 7.62612500e+03  1.95353570e-18
 7.62625000e+03  1.83199930e-18
 7.62637500e+03  1.86415760e-18
 7.62650000e+03  2.28364260e-18
 7.62662500e+03  2.23596887e-18
 7.62675000e+03  9.87088997e-19
 7.62687500e+03  1.53562720e-18
 7.62700000e+03  1.99817244e-18
 7.62712500e+03  1.62688135e-18
 7.62725000e+03  6.59307409e-19
 7.62737500e+03  6.16452991e-19
 7.62750000e+03  5.71543546e-19
 7.62762500e+03  1.58557247e-18
 7.62775000e+03  1.98336218e-18
 7.62787500e+03  1.73334395e-18
 7.62800000e+03  1.79864138e-18
 7.62812500e+03  2.21683929e-18
 7.62825000e+03  8.28167387e-19
 7.62837500e+03  1.17072901e-19
 7.62850000e+03  4.75385403e-19
 7.62862500e+03  -8.75469058e-21
 7.62875000e+03  -1.60949007e-20
 7.62887500e+03  8.47526205e-19
 7.62900000e+03  1.78514303e-18
 7.62912500e+03  1.84069669e-18
 7.62925000e+03  2.17384223e-18
 7.62937500e+03  3.37461752e-18
 7.62950000e+03  2.82000388e-18
 7.62962500e+03  2.33977363e-18
 7.62975000e+03  3.05680708e-18
 7.62987500e+03  2.97943881e-18
 7.63000000e+03  1.85707755e-18
 7.63012500e+03  2.06698394e-18
 7.63025000e+03  2.35961355e-18
 7.63037500e+03  1.45830122e-18
 7.63050000e+03  1.58527758e-18
 7.63062500e+03  1.59820755e-18
 7.63075000e+03  1.06671713e-18
 7.63087500e+03  2.41934690e-19
 7.63100000e+03  6.21379058e-19
 7.63112500e+03  9.61299367e-19
 7.63125000e+03  6.04935225e-19
 7.63137500e+03  3.03582755e-19
 7.63150000e+03  6.50626407e-19
 7.63162500e+03  7.61077663e-19
 7.63175000e+03  8.43382599e-19
 7.63187500e+03  1.73455980e-18
 7.63200000e+03  9.99510768e-19
 7.63212500e+03  1.11459455e-18
 7.63225000e+03  5.82853638e-19
 7.63237500e+03  2.60145666e-19
 7.63250000e+03  6.50442721e-19
 7.63262500e+03  1.43493115e-19
 7.63275000e+03  3.28830686e-19
 7.63287500e+03  9.27100722e-19
 7.63300000e+03  1.18680834e-18
 7.63312500e+03  1.72458607e-18
 7.63325000e+03  2.45795933e-18
 7.63337500e+03  2.33143234e-18
 7.63350000e+03  2.97512961e-18
 7.63362500e+03  2.67168295e-18
 7.63375000e+03  1.97588075e-18
 7.63387500e+03  2.00265534e-18
 7.63400000e+03  2.44273817e-18
 7.63412500e+03  3.01849248e-18
 7.63425000e+03  2.56792514e-18
 7.63437500e+03  2.12005853e-18
 7.63450000e+03  1.88577265e-18
 7.63462500e+03  1.85601152e-18
 7.63475000e+03  2.08424575e-18
 7.63487500e+03  1.92227593e-18
 7.63500000e+03  1.39524617e-18
 7.63512500e+03  9.07662701e-19
 7.63525000e+03  1.27551230e-18
 7.63537500e+03  6.66278474e-19
 7.63550000e+03  9.53494297e-19
 7.63562500e+03  9.38802639e-19
 7.63575000e+03  5.00877920e-19
 7.63587500e+03  -2.25132610e-19
 7.63600000e+03  1.80250346e-19
 7.63612500e+03  1.56861672e-19
 7.63625000e+03  9.82291143e-19
 7.63637500e+03  1.27201932e-18
 7.63650000e+03  2.00239152e-19
 7.63662500e+03  5.23853172e-19
 7.63675000e+03  4.56044524e-19
 7.63687500e+03  3.02637831e-19
 7.63700000e+03  4.76352997e-19
 7.63712500e+03  1.11544189e-18
 7.63725000e+03  1.45731791e-18
 7.63737500e+03  2.14899910e-18
 7.63750000e+03  2.46320759e-18
 7.63762500e+03  2.36956888e-18
 7.63775000e+03  1.89227822e-18
 7.63787500e+03  2.25747908e-18
 7.63800000e+03  1.80328620e-18
 7.63812500e+03  2.28095819e-18
 7.63825000e+03  2.30384731e-18
 7.63837500e+03  2.68828364e-18
 7.63850000e+03  2.65566811e-18
 7.63862500e+03  2.36767857e-18
 7.63875000e+03  2.32267415e-18
 7.63887500e+03  2.49588350e-18
 7.63900000e+03  2.20551994e-18
 7.63912500e+03  1.88149199e-18
 7.63925000e+03  1.84913227e-18
 7.63937500e+03  1.99422120e-18
 7.63950000e+03  1.20987345e-18
 7.63962500e+03  5.90597186e-19
 7.63975000e+03  1.57850876e-19
 7.63987500e+03  5.84219934e-19
 7.64000000e+03  7.89907234e-19
 7.64012500e+03  3.48323921e-19
 7.64025000e+03  6.43890262e-19
 7.64037500e+03  8.07245611e-19
 7.64050000e+03  1.00226755e-18
 7.64062500e+03  1.14505103e-18
 7.64075000e+03  8.35499413e-19
 7.64087500e+03  9.02324078e-19
 7.64100000e+03  1.32551402e-18
 7.64112500e+03  1.10814316e-18
 7.64125000e+03  6.91216677e-19
 7.64137500e+03  1.23448652e-18
 7.64150000e+03  1.11061974e-18
 7.64162500e+03  1.22692702e-18
 7.64175000e+03  1.21846331e-18
 7.64187500e+03  2.18980620e-18
 7.64200000e+03  2.54117267e-18
 7.64212500e+03  2.61443874e-18
 7.64225000e+03  2.71710013e-18
 7.64237500e+03  2.70644770e-18
 7.64250000e+03  2.43326055e-18
 7.64262500e+03  2.25800476e-18
 7.64275000e+03  2.60528516e-18
 7.64287500e+03  2.77725332e-18
 7.64300000e+03  3.71359758e-18
 7.64312500e+03  2.42154891e-18
 7.64325000e+03  2.82520209e-18
 7.64337500e+03  2.91146193e-18
 7.64350000e+03  2.00637786e-18
 7.64362500e+03  2.35137049e-18
 7.64375000e+03  3.07958287e-18
 7.64387500e+03  2.84425909e-18
 7.64400000e+03  2.18744046e-18
 7.64412500e+03  1.23561314e-18
 7.64425000e+03  1.40482844e-18
 7.64437500e+03  1.33619985e-18
 7.64450000e+03  1.27207867e-18
 7.64462500e+03  4.57759321e-19
 7.64475000e+03  1.18855225e-18
 7.64487500e+03  1.14793365e-18
 7.64500000e+03  1.66956057e-18
 7.64512500e+03  2.31212987e-18
 7.64525000e+03  1.66884216e-18
 7.64537500e+03  1.29137173e-18
 7.64550000e+03  1.39053187e-18
 7.64562500e+03  9.38260939e-19
 7.64575000e+03  7.20274860e-19
 7.64587500e+03  6.49104085e-19
 7.64600000e+03  1.31912395e-18
 7.64612500e+03  1.55415729e-18
 7.64625000e+03  2.08650726e-18
 7.64637500e+03  2.44518229e-18
 7.64650000e+03  2.40916891e-18
 7.64662500e+03  2.07547763e-18
 7.64675000e+03  1.94973315e-18
 7.64687500e+03  2.33315577e-18
 7.64700000e+03  2.53536586e-18
 7.64712500e+03  2.74002668e-18
 7.64725000e+03  3.50873472e-18
 7.64737500e+03  3.29119615e-18
 7.64750000e+03  2.90449624e-18
 7.64762500e+03  2.07495548e-18
 7.64775000e+03  1.85159975e-18
 7.64787500e+03  2.53462595e-18
 7.64800000e+03  2.97530828e-18
 7.64812500e+03  3.12641122e-18
 7.64825000e+03  2.49503688e-18
 7.64837500e+03  2.58923765e-18
 7.64850000e+03  2.07029080e-18
 7.64862500e+03  2.39583124e-18
 7.64875000e+03  2.90024722e-18
 7.64887500e+03  2.86845846e-18
 7.64900000e+03  2.18581753e-18
 7.64912500e+03  1.94811291e-18
 7.64925000e+03  2.52105067e-18
 7.64937500e+03  1.31025419e-18
 7.64950000e+03  9.67049410e-19
 7.64962500e+03  1.33238427e-18
 7.64975000e+03  1.26216905e-18
 7.64987500e+03  1.69120157e-18
 7.65000000e+03  1.69038153e-18
 7.65012500e+03  1.52391598e-18
 7.65025000e+03  9.84998298e-19
 7.65037500e+03  9.52809702e-19
 7.65050000e+03  1.12131880e-18
 7.65062500e+03  8.77731688e-19
 7.65075000e+03  7.68890332e-19
 7.65087500e+03  1.00528573e-18
 7.65100000e+03  1.45687506e-18
 7.65112500e+03  1.82531857e-18
 7.65125000e+03  2.70519907e-18
 7.65137500e+03  2.37124082e-18
 7.65150000e+03  1.97902362e-18
 7.65162500e+03  2.64427660e-18
 7.65175000e+03  2.81721669e-18
 7.65187500e+03  2.43822177e-18
 7.65200000e+03  2.23971765e-18
 7.65212500e+03  2.84061102e-18
 7.65225000e+03  2.03065541e-18
 7.65237500e+03  2.17531234e-18
 7.65250000e+03  3.07897490e-18
 7.65262500e+03  3.08546806e-18
 7.65275000e+03  2.79647638e-18
 7.65287500e+03  2.24244383e-18
 7.65300000e+03  2.26547047e-18
 7.65312500e+03  2.43636268e-18
 7.65325000e+03  3.44612935e-18
 7.65337500e+03  3.63763262e-18
 7.65350000e+03  2.00442530e-18
 7.65362500e+03  2.58408887e-18
 7.65375000e+03  3.10010440e-18
 7.65387500e+03  2.83365608e-18
 7.65400000e+03  1.97857777e-18
 7.65412500e+03  1.84645014e-18
 7.65425000e+03  2.08019298e-18
 7.65437500e+03  1.72158309e-18
 7.65450000e+03  1.53787041e-18
 7.65462500e+03  1.73009188e-18
 7.65475000e+03  2.39025212e-18
 7.65487500e+03  1.73557444e-18
 7.65500000e+03  1.27390436e-18
 7.65512500e+03  1.40745278e-18
 7.65525000e+03  1.91756803e-18
 7.65537500e+03  1.70639864e-18
 7.65550000e+03  1.43498724e-18
 7.65562500e+03  1.77904940e-18
 7.65575000e+03  1.21040129e-18
 7.65587500e+03  1.20824318e-18
 7.65600000e+03  1.51942222e-18
 7.65612500e+03  1.89374688e-18
 7.65625000e+03  2.03744718e-18
